Paper ID,Paper Name,City,State,Website URL,Phone,Mailing Address,County,Chain Owner,CMS Platform,CMS Vendor,Has PDF Edition?,PDF-Only?,Paywall?,Free Public Notices?,Mobile Responsive?,Audit Sources,Audit Notes,Latest Audit Timestamp,Extra Data
4854,Collegiate Times,Blacksburg,VA,http://www.collegiatetimes.com/,,,Montgomery,Independent,BLOX Digital,BLOX,No,No,Yes,No,Yes,Homepage+RSS+Sitemap,"Homepage contains article-style link(s): /news/, /news/virginia_tech/, /news/blacksburg/ | Homepage contains article-style content | RSS present but contains no entries | Homepage contains paywall keywords | RSS feed contains paywall hints | No notices found | Viewport meta tag present | Detected platform indicators (BLOX Digital): tncms, bloximages, townnews, bloxcms | Detected vendor indicators (BLOX): tncms, bloximages, townnews, bloxcms",2025-12-11T19:13:08.404976,"{""Notes"": ""Independent student-run news outlet founded 1903."", ""Chain/Owner"": ""Virginia Tech (independent student publication via Educational Media Co. at Virginia Tech)"", ""Publication Frequency"": ""Weekly""}"
4855,"Commonwealth Times, The",Richmond,VA,http://www.commonwealthtimes.org/,,,Richmond City,Independent,WordPress,Manual Review,No,No,Yes,No,Yes,Homepage+RSS+Sitemap,"Homepage contains article-style link(s): https://commonwealthtimes.org/category/news/, https://commonwealthtimes.org/category/news/espanol/, https://commonwealthtimes.org/category/news/election-2025/ | Homepage contains article-style content | RSS present (indicates article content) | Homepage contains paywall keywords | No notices found | Viewport meta tag present | Detected platform indicators (WordPress): wp-content, wp-includes, wordpress, wp-json",2025-12-11T19:13:23.913324,"{""Notes"": ""Student publication covering VCU and downtown Richmond."", ""Chain/Owner"": ""Virginia Commonwealth University Student Media Center"", ""Publication Frequency"": ""Weekly""}"
4856,Cooperative Living,Richmond,VA,https://www.co-opliving.com/,,,Henrico,,,,,,,,,,,,"{""Notes"": ""Magazine distributed statewide to co-op members (not a traditional newspaper)."", ""Chain/Owner"": ""Virginia"", ""Publication Frequency"": ""Monthly""}"
4858,"Crozet Gazette, The",Crozet,VA,https://www.crozetgazette.com/,,,Albemarle,Independent,WordPress,Manual Review,No,No,Yes,Yes,Yes,Homepage+RSS+Sitemap,"Homepage contains article-style link(s): https://www.crozetgazette.com/category/business/, https://www.crozetgazette.com/sports/, https://www.crozetgazette.com/opinion/ | Homepage contains article-style content | RSS present (indicates article content) | Homepage contains paywall keywords | Homepage contains public notice keywords | Viewport meta tag present | Detected platform indicators (WordPress): wp-content, wp-includes, wordpress, wp-json",2025-12-11T19:13:55.713152,"{""Notes"": ""Locally owned news magazine covering Crozet and western Albemarle County."", ""Chain/Owner"": ""Independent (Crozet Gazette LLC)"", ""Publication Frequency"": ""Monthly""}"
4859,Culpeper Star-Exponent,Culpeper,VA,http://www.starexponent.com/,,,Culpeper,Lee,BLOX Digital,BLOX,Yes,No,Yes,Yes,Yes,Heuristic:Lee+Homepage+RSS+Sitemap,"Homepage contains e-edition style link(s): /article_494445b9-8822-5196-9344-3d114d988312.html, /eedition/ | Homepage contains article-style link(s): https://subscriberservicesdsi.lee.net/subscriberservices/Content/PaymentPagePromo.aspx?Domain=starexponent.com#tracking-source=holiday_banner_2025, /news/, /news/local/ | Homepage contains article-style content | RSS present but contains no entries | Chain heuristic: Lee, not PDF-only | Chain heuristic: Lee, default Paywall=Yes | Homepage contains public notice keywords | RSS feed contains notice keywords | Viewport meta tag present | Detected chain indicators (Lee): lee enterprises | Detected platform indicators (BLOX Digital): tncms, bloximages, townnews, bloxcms | Detected vendor indicators (BLOX): tncms, bloximages, townnews, bloxcms",2025-12-11T19:14:00.561237,"{""Notes"": ""Regional daily operated under Lee’s *Fredericksburg-Charlottesville* cluster."", ""Chain/Owner"": ""Lee Enterprises"", ""Publication Frequency"": ""Daily""}"
4860,Culpeper Times,Culpeper,VA,http://culpepertimes.com/,,,Culpeper,Independent,BLOX Digital,BLOX,Yes,No,Yes,Yes,Yes,Homepage+RSS,"Homepage contains e-edition style link(s): /culpeper/e-edition/, /culpeper/eedition/culpeper-times/edition_2c185ac9-599b-5278-bf2d-2f52349828b5.html, /eedition/ | Homepage contains article-style link(s): /culpeper/news/, https://www.insidenova.com/culpeper/best-of-the-best-culpeper-2024/article_d4ed6a7a-030f-11ef-a8e1-ffb2e8009a3c.html, /news/ | Homepage contains article-style content | RSS present but contains no entries | Homepage contains paywall keywords | RSS feed contains paywall hints | Homepage contains public notice keywords | RSS feed contains notice keywords | Viewport meta tag present | Detected platform indicators (BLOX Digital): tncms, bloximages, townnews, bloxcms | Detected vendor indicators (BLOX): tncms, bloximages, townnews, bloxcms",2025-12-11T19:14:07.942317,"{""Notes"": ""Part of regional group also publishing InsideNoVa, Fauquier Times, Prince William Times."", ""Chain/Owner"": ""Rappahannock Media LLC"", ""Publication Frequency"": ""Biweekly""}"
4861,Daily News-Record,Harrisonburg,VA,http://www.dnronline.com/,,,Harrisonburg City,Ogden,BLOX Digital,BLOX,Yes,No,Yes,Yes,Yes,Heuristic:Ogden+Homepage+RSS+Sitemap,"Homepage contains e-edition style link(s): https://mynewsonthego.com/newsrecord | Homepage contains article-style link(s): /news/, /news/business_and_economy/, /opinion/ | Homepage contains article-style content | RSS present but contains no entries | Chain heuristic: Ogden, not PDF-only | Chain heuristic: Ogden, default Paywall=Yes | Homepage contains public notice keywords | RSS feed contains notice keywords | Viewport meta tag present | Detected chain indicators (Ogden): ogden newspapers, ogdennews | Detected platform indicators (BLOX Digital): tncms, bloximages, townnews, bloxcms | Detected vendor indicators (BLOX): tncms, bloximages, townnews, bloxcms | Homepage snapshot truncated to 500,000 characters",2025-12-11T19:14:23.244286,"{""Notes"": ""Ogden-owned regional daily serving the Shenandoah Valley."", ""Chain/Owner"": ""Ogden Newspapers Inc."", ""Publication Frequency"": ""Daily""}"
4862,Daily Press,Newport News,VA,http://www.dailypress.com/,,,Newport News City,Independent,WordPress,Manual Review,Yes,No,Yes,Yes,Yes,Homepage+RSS+Sitemap,"Homepage contains e-edition style link(s): /util-clean-cookies/?callbackURL=https://enewspaper.dailypress.com/shortcode/DAI635, /util-clean-cookies/?callbackURL=https://enewspaper.dailypress.com/shortcode/DAI635#nt=secondarynavbar, https://enewspaper.dailypress.com/html5/desktop/production/default.aspx?&edid=95a32e55-8179-4adb-bd71-76516f7cb584 | Homepage contains article-style link(s): http://www.accuweather.com/en/us/newport-news-va/23607/current-weather/9784_pc?lang=en-us&partner=tribune_2, https://www.dailypress.com/util-clean-cookies/?callbackURL=https://enewspaper.dailypress.com/shortcode/DAI635, /util-clean-cookies/?callbackURL=https://enewspaper.dailypress.com/shortcode/DAI635#nt=secondarynavbar | Homepage contains article-style content | RSS present (indicates article content) | Homepage contains paywall keywords | RSS feed contains paywall hints | Homepage contains public notice keywords | Viewport meta tag present | Detected platform indicators (WordPress): wp-content, wp-includes, wordpress, wp-json",2025-12-11T19:14:30.059870,"{""Notes"": ""Major Hampton Roads daily now under Alden’s MediaNews Group umbrella."", ""Chain/Owner"": ""Hearst Communications Inc. (Daily Press Media Group / merged with Virginian-Pilot under Tribune Publishing → Alden Global Capital)"", ""Publication Frequency"": ""Daily""}"
4863,"Daily Progress, The",Charlottesville,VA,https://www.dailyprogress.com/,,,Albemarle,Lee,BLOX Digital,BLOX,Yes,No,Yes,Yes,Yes,Heuristic:Lee+Homepage+RSS+Sitemap,"Homepage contains e-edition style link(s): /article_18f93cd4-ec78-58ad-9db0-446b418758e3.html, /eedition/, /obituaries/search/?c%5B%5D=obits*&sd=desc&l=10&t=article&nsa=eedition | Homepage contains article-style link(s): https://subscriberservicesdsi.lee.net/subscriberservices/Content/PaymentPagePromo.aspx?Domain=dailyprogress.com#tracking-source=holiday_banner_2025, /news/, /news/local/ | Homepage contains article-style content | RSS present but contains no entries | Chain heuristic: Lee, not PDF-only | Chain heuristic: Lee, default Paywall=Yes | Homepage contains public notice keywords | RSS feed contains notice keywords | Viewport meta tag present | Detected chain indicators (Lee): lee enterprises | Detected platform indicators (BLOX Digital): tncms, bloximages, townnews, bloxcms | Detected vendor indicators (BLOX): tncms, bloximages, townnews, bloxcms",2025-12-11T19:14:35.685311,"{""Notes"": ""Regional daily for central Virginia and flagship for Lee’s Charlottesville cluster."", ""Chain/Owner"": ""Lee Enterprises"", ""Publication Frequency"": ""Daily""}"
4864,Danville Register & Bee,Danville,VA,https://www.godanriver.com/,,,Danville City,Lee,BLOX Digital,BLOX,Yes,No,Yes,Yes,Yes,Heuristic:Lee+Homepage+RSS+Sitemap,"Homepage contains e-edition style link(s): /article_43e60f44-1a55-5a23-a621-3071804740ce.html, /eedition/, /eedition/special-section/ | Homepage contains article-style link(s): https://subscriberservicesdsi.lee.net/subscriberservices/Content/PaymentPagePromo.aspx?Domain=godanriver.com#tracking-source=holiday_banner_2025, /news/, /news/local/ | Homepage contains article-style content | RSS present but contains no entries | Chain heuristic: Lee, not PDF-only | Chain heuristic: Lee, default Paywall=Yes | Homepage contains public notice keywords | RSS feed contains notice keywords | Viewport meta tag present | Detected chain indicators (Lee): lee enterprises | Detected platform indicators (BLOX Digital): tncms, bloximages, townnews, bloxcms | Detected vendor indicators (BLOX): tncms, bloximages, townnews, bloxcms",2025-12-11T19:14:41.439617,"{""Notes"": ""Operates under *GoDanRiver.com* alongside Martinsville Bulletin and Chatham Star-Tribune."", ""Chain/Owner"": ""Lee Enterprises"", ""Publication Frequency"": ""Daily""}"
4865,"Declaration, The",Independence,VA,https://www.independencedeclaration.com/,,,Grayson,Independent,BLOX Digital,BLOX,Yes,No,Yes,Yes,Yes,Homepage+RSS,"Homepage contains e-edition style link(s): /the_declaration/eedition/, /the_declaration/eedition/the-declaration/edition_742a8b3c-1416-55c3-a232-a495c00e20cf.html | Homepage contains article-style link(s): /site/contact_us_-_the_news__reporter.html, /the_declaration/news/, /the_declaration/news/business/ | Homepage contains article-style content | RSS present but contains no entries | Homepage contains paywall keywords | RSS feed contains paywall hints | Homepage contains public notice keywords | RSS feed contains notice keywords | Viewport meta tag present | Detected platform indicators (BLOX Digital): tncms, bloximages, townnews, bloxcms | Detected vendor indicators (BLOX): tncms, bloximages, townnews, bloxcms",2025-12-11T19:14:47.683884,"{""Notes"": ""Community paper for Grayson County and Independence."", ""Chain/Owner"": ""Adams Publishing Group (APG Media of Southern Virginia)"", ""Publication Frequency"": ""Weekly""}"
4866,"Dickenson Star, The",Clintwood,VA,https://www.dickensonstar.com,,,Wise (Dickenson coverage),Independent,Custom,Unknown,Yes,No,Yes,Yes,Yes,Homepage+Sitemap,"Homepage contains e-edition style link(s): /editions/all | Homepage contains article-style link(s): /category/news, /category/sports, /articles/13520/view/annual-haysi-christmas-parade-essay-contest | Homepage contains article-style content | Homepage contains paywall keywords | Sitemap contains subscription-related URLs | Homepage contains public notice keywords | Sitemap contains notice-related URLs | Viewport meta tag present | Overrides applied: cms_platform, cms_vendor",2025-12-11T19:16:02.423488,"{""Notes"": ""Companion paper to *Coalfield Progress* serving Dickenson County."", ""Chain/Owner"": ""Emory News Media / Coalfield Progress Group"", ""Publication Frequency"": ""Weekly""}"
4867,Eastern Shore News,Onley,VA,https://www.delmarvanow.com/news/virginia/,,,Accomack,Gannett,Presto,Gannett,Yes,No,Yes,Yes,Yes,Heuristic:Gannett+Homepage+RSS,"Found 1 PDF links on homepage | Homepage contains article-style link(s): /story/news/local/maryland/2025/12/11/judge-orders-kilmar-abrego-garcia-release-ice-detention/87718730007/, https://subscribe.delmarvanow.com/rr/nanobar?gps-source=CPTILELEFT&itm_campaign=2025ENTCFTEST5&itm_medium=ONSITE&success-url=https%3A%2F%2Fwww.delmarvanow.com%2Fnews%2Fvirginia%2F, https://subscribe.delmarvanow.com/rr/masthead?gps-source=CPMASTHEAD&itm_campaign=2025ENTCFTEST5&itm_medium=ONSITE&success-url=https%3A%2F%2Fwww.delmarvanow.com%2Fnews%2Fvirginia%2F | Homepage contains article-style content | RSS present but contains no entries | Chain heuristic: Gannett, not PDF-only | Chain heuristic: Gannett, default Paywall=Yes | Homepage contains public notice keywords | RSS feed contains notice keywords | Viewport meta tag present | Detected chain indicators (Gannett): part of the usa today network, usa today, gannett | Detected platform indicators (Presto): gannett-cdn, gannettdigital | Detected vendor indicators (Gannett): gannett, gannett-cdn, gannettdigital",2025-12-11T19:15:03.549663,"{""Notes"": ""Serves Virginia’s Eastern Shore as part of Gannett’s DelmarvaNow network."", ""Chain/Owner"": ""Gannett Co. Inc. (DelmarvaNow Network / USA Today Network)"", ""Publication Frequency"": ""Weekly (print)""}"
4868,Eastern Shore Post,Onley,VA,http://www.easternshorepost.com/content/,,,Accomack,Independent,WordPress,Manual Review,Yes,No,Yes,Yes,Yes,Homepage,"Found 2 PDF links on homepage | Homepage contains article-style link(s): https://easternshorepost.com/category/sports/, https://easternshorepost.com/category/opinion/, https://easternshorepost.com/2025/12/04/eastern-shore-post-december-5-2025/ | Homepage contains article-style content | Homepage contains paywall keywords | Homepage contains public notice keywords | Viewport meta tag present | Detected platform indicators (WordPress): wp-content, wp-includes, wordpress, wp-json",2025-12-11T19:15:14.244876,"{""Notes"": ""Locally owned paper covering Accomack and Northampton counties."", ""Chain/Owner"": ""Independent (Eastern Shore Post LLC)"", ""Publication Frequency"": ""Weekly""}"
4869,El Tiempo Latino,Washington D.C. (serving VA/DC/MD),VA,http://eltiempolatino.com/,,,Fairfax (metro coverage),Independent,NewsPack,NewsPack,No,No,Yes,No,Yes,Homepage+RSS+Sitemap,"Homepage contains article-style link(s): /newsletters, https://eltiempolatino.com/tag/opinion/, /2025/12/11/locales/democratas-apoyan-sindicatos-en-restaurantes-de-dc/ | Homepage contains article-style content | RSS present (indicates article content) | Homepage contains paywall keywords | No notices found | Viewport meta tag present | Detected platform indicators (NewsPack): newspack | Detected vendor indicators (NewsPack): newspack",2025-12-11T19:15:17.757065,"{""Notes"": ""Spanish-language regional publication distributed throughout Northern Virginia."", ""Chain/Owner"": ""Independent (Acquired 2016 by El Planeta Media / formerly Washington Post Co.)"", ""Publication Frequency"": ""Weekly (print & digital)""}"
4870,"Enterprise, The",South Boston,VA,https://theenterprise.net/,,,Halifax,Independent,WordPress,Manual Review,No,No,Yes,Yes,Yes,Homepage+RSS+Sitemap,"Homepage contains article-style link(s): https://mountainmedianews.com, https://www.facebook.com/localnewssource/, https://theenterprise.net/ | Homepage contains article-style content | RSS present (indicates article content) | Homepage contains paywall keywords | Homepage contains public notice keywords | RSS feed contains notice keywords | Viewport meta tag present | Detected platform indicators (WordPress): wp-content, wp-includes, wordpress, wp-json",2025-12-11T19:19:59.841531,"{""Notes"": ""Part of Boone’s Southside Virginia cluster including *Charlotte Gazette* and *The Gazette-Virginian*."", ""Chain/Owner"": ""Boone Newspapers Inc."", ""Publication Frequency"": ""Weekly""}"
4871,Fairfax North Connection,Fairfax,VA,http://www.connectionnewspapers.com/,,,Fairfax,Connection Newspapers,Ellington CMS,ePublishing,Yes,No,Yes,No,Yes,Homepage+Sitemap,"Homepage contains e-edition style link(s): /PDFs/ | Homepage contains article-style link(s): http://connection-sports.com/, /news/, /news/Connection/News/ | Homepage contains article-style content | Homepage contains paywall keywords | No notices found | Viewport meta tag present | Detected platform indicators (Ellington CMS): ellingtoncms | Detected vendor indicators (ePublishing): ellingtoncms | Overrides applied: chain_owner",2025-12-11T19:20:09.227301,"{""Notes"": ""Edition of Connection Newspapers serving northern Fairfax County."", ""Chain/Owner"": ""Local Media Connection LLC (Connection Newspapers group)"", ""Publication Frequency"": ""Weekly""}"
4872,Fairfax South Connection,Fairfax,VA,http://www.connectionnewspapers.com/,,,Fairfax,Connection Newspapers,Ellington CMS,ePublishing,Yes,No,Yes,No,Yes,Homepage+Sitemap,"Homepage contains e-edition style link(s): /PDFs/ | Homepage contains article-style link(s): http://connection-sports.com/, /news/, /news/Connection/News/ | Homepage contains article-style content | Homepage contains paywall keywords | No notices found | Viewport meta tag present | Detected platform indicators (Ellington CMS): ellingtoncms | Detected vendor indicators (ePublishing): ellingtoncms | Overrides applied: chain_owner",2025-12-11T19:20:17.699541,"{""Notes"": ""Southern Fairfax County edition of Connection Newspapers."", ""Chain/Owner"": ""Local Media Connection LLC (Connection Newspapers group)"", ""Publication Frequency"": ""Weekly""}"
4874,"Farmville Herald, The",Farmville,VA,https://www.farmvilleherald.com/,,,Prince Edward,Independent,WordPress,Manual Review,Yes,No,Yes,Yes,Yes,Homepage+RSS+Sitemap,"Homepage contains e-edition style link(s): https://digital.farmvilleherald.com/, https://farmvilleherald.com/magazine-issues/ | Homepage contains article-style link(s): https://farmvilleherald.com/category/news/, https://farmvilleherald.com/category/sports/, https://farmvilleherald.com/category/lifestyles/ | Homepage contains article-style content | RSS present (indicates article content) | Homepage contains paywall keywords | Homepage contains public notice keywords | RSS feed contains notice keywords | Viewport meta tag present | Detected platform indicators (WordPress): wp-content, wp-includes, wordpress, wp-json",2025-12-11T19:21:20.206364,"{""Notes"": ""Historic Southside newspaper established 1890owned by Boone since 2015."", ""Chain/Owner"": ""Boone Newspapers Inc."", ""Publication Frequency"": ""Triweekly (print + online)""}"
4875,Fauquier Times,Warrenton,VA,https://www.fauquier.com/,,,Fauquier,Independent,BLOX Digital,BLOX,Yes,No,Yes,Yes,Yes,Homepage+RSS+Sitemap,"Homepage contains e-edition style link(s): /eedition/ | Homepage contains article-style link(s): /news, /news/business/, /news/education/ | Homepage contains article-style content | RSS present but contains no entries | Homepage contains paywall keywords | RSS feed contains paywall hints | Homepage contains public notice keywords | RSS feed contains notice keywords | Viewport meta tag present | Detected platform indicators (BLOX Digital): tncms, bloximages, townnews, bloxcms | Detected vendor indicators (BLOX): tncms, bloximages, townnews, bloxcms",2025-12-11T19:21:31.136354,"{""Notes"": ""Part of regional group with *Culpeper Times* and *Prince William Times*."", ""Chain/Owner"": ""Rappahannock Media LLC"", ""Publication Frequency"": ""Weekly""}"
4876,"Fincastle Herald, The",Fincastle,VA,https://www.fincastleherald.com/,,,Botetourt,Independent,WordPress,Manual Review,No,No,Yes,Yes,Yes,Homepage+RSS+Sitemap,"Homepage contains article-style link(s): https://mountainmedianews.com/, https://fincastleherald.com/news/, https://fincastleherald.com/category/fh-local-stories/ | Homepage contains article-style content | RSS present (indicates article content) | Homepage contains paywall keywords | Homepage contains public notice keywords | RSS feed contains notice keywords | Viewport meta tag present | Detected platform indicators (WordPress): wp-content, wp-includes, wordpress, wp-json",2025-12-11T19:21:44.420810,"{""Notes"": ""Community weekly serving Botetourt County; printed by Mountain Media."", ""Chain/Owner"": ""Mountain Media LLC (under Lewisburg News & Sentinel group / WV)"", ""Publication Frequency"": ""Weekly""}"
4877,"Floyd Press, The",Floyd,VA,https://swvatoday.com/news/community/floyd/,,,Floyd,Lee,BLOX Digital,BLOX,Yes,No,Yes,Yes,Yes,Heuristic:Lee+Homepage+RSS,"Homepage contains e-edition style link(s): /eedition/, /eedition/floyd/, /search/?t=article,link,youtube,collection,video&s=start_time&sd=desc&l=25&o=26&nsa=eedition&nfl=advertorial,contributedap&c=news/community/floyd* | Homepage contains article-style link(s): https://swvatoday.com/news/community/floyd/#main-page-container, https://subscriberservicesdsi.lee.net/subscriberservices/Content/PaymentPagePromo.aspx?Domain=swvatoday.com#tracking-source=holiday_banner_2025, https://swvatoday.com/users/login/?referer_url=https%3A%2F%2Fswvatoday.com%2Fnews%2Fcommunity%2Ffloyd%2F | Homepage contains article-style content | RSS present but contains no entries | Chain heuristic: Lee, not PDF-only | Chain heuristic: Lee, default Paywall=Yes | Homepage contains public notice keywords | RSS feed contains notice keywords | Viewport meta tag present | Detected chain indicators (Lee): lee enterprises | Detected platform indicators (BLOX Digital): tncms, bloximages, townnews, bloxcms | Detected vendor indicators (BLOX): tncms, bloximages, townnews, bloxcms",2025-12-11T19:21:49.207396,"{""Notes"": ""Operates under *SWVAToday.com* along with Smyth County News and The Enterprise Mount Airy."", ""Chain/Owner"": ""Lee Enterprises (SWVAToday network)"", ""Publication Frequency"": ""Weekly""}"
4878,Fluvanna Review,Palmyra,VA,http://www.fluvannareview.com/,,,Fluvanna,Independent,WordPress,Manual Review,Yes,No,No,Yes,Yes,Homepage+RSS+Sitemap,"Homepage contains e-edition style link(s): https://fluvannareview.com/category/oc-magazine/ | Homepage contains article-style link(s): https://fluvannareview.com/category/latest_news/, https://fluvannareview.com/category/business/, https://fluvannareview.com/category/sports/ | Homepage contains article-style content | RSS present (indicates article content) | No paywall signals found | Homepage contains public notice keywords | RSS feed contains notice keywords | Viewport meta tag present | Detected platform indicators (WordPress): wp-content, wp-includes, wordpress, wp-json",2025-12-11T19:22:09.392786,"{""Notes"": ""Locally owned independent publication established 2006."", ""Chain/Owner"": ""Independent (Fluvanna Review Inc.)"", ""Publication Frequency"": ""Biweekly""}"
4879,Foothills Forum,Washington,VA,https://foothills-forum.org/,,,Rappahannock,Independent,WordPress,ePublishing,Yes,No,Yes,No,Yes,Homepage+RSS+Sitemap,"Found 3 PDF links on homepage | Homepage contains article-style link(s): https://form-renderer-app.donorperfect.io/give/foothills-forum/newsmatch-2025, https://www.rappnews.com/, /about#ourhistorysection | Homepage contains article-style content | RSS present (indicates article content) | Homepage contains paywall keywords | RSS feed contains paywall hints | No notices found | Viewport meta tag present | Detected platform indicators (WordPress): wp-content, wp-includes, wp-json | Detected vendor indicators (ePublishing): epublishing | Homepage snapshot truncated to 500,000 characters",2025-12-11T19:22:15.183692,"{""Notes"": ""Community journalism nonprofit supporting *Rappahannock News* projects."", ""Chain/Owner"": ""Nonprofit (Foothills Forum Inc.)"", ""Publication Frequency"": ""Quarterly / Online""}"
4880,"Franklin News-Post, The",Rocky Mount,VA,https://www.thefranklinnewspost.com/,,,Franklin,Lee,BLOX Digital,BLOX,Yes,No,Yes,Yes,Yes,Heuristic:Lee+Homepage+RSS+Sitemap,"Homepage contains e-edition style link(s): /article_bf9f63e8-baf8-5385-b591-a371aae95e54.html, /eedition/ | Homepage contains article-style link(s): https://thefranklinnewspost.com/#main-page-container, https://subscriberservicesdsi.lee.net/subscriberservices/Content/PaymentPagePromo.aspx?Domain=thefranklinnewspost.com#tracking-source=holiday_banner_2025, https://thefranklinnewspost.com/users/login/?referer_url=https%3A%2F%2Fthefranklinnewspost.com%2F | Homepage contains article-style content | RSS present but contains no entries | Chain heuristic: Lee, not PDF-only | Chain heuristic: Lee, default Paywall=Yes | Homepage contains public notice keywords | RSS feed contains notice keywords | Viewport meta tag present | Detected chain indicators (Lee): lee enterprises | Detected platform indicators (BLOX Digital): tncms, bloximages, townnews, bloxcms | Detected vendor indicators (BLOX): tncms, bloximages, townnews, bloxcms",2025-12-11T19:22:21.253245,"{""Notes"": ""Lee Enterprises daily/triweekly covering Franklin County and Smith Mountain Lake region."", ""Chain/Owner"": ""Lee Enterprises"", ""Publication Frequency"": ""Triweekly""}"
4881,Fredericksburg Free Press,Fredericksburg,VA,https://www.fredericksburgfreepress.com/,,,Fredericksburg City,Independent,WordPress,Manual Review,No,No,Yes,Yes,Yes,Homepage+RSS+Sitemap,"Homepage contains article-style link(s): #, https://www.fredericksburgfreepress.com/category/free-time/, https://www.fredericksburgfreepress.com/news-tip/ | Homepage contains article-style content | RSS present (indicates article content) | Homepage contains paywall keywords | Homepage contains public notice keywords | Viewport meta tag present | Detected platform indicators (WordPress): wp-content, wp-includes, wordpress, wp-json | Homepage snapshot truncated to 500,000 characters",2025-12-11T19:22:29.669073,"{""Notes"": ""Founded 2023; nonprofit newsroom emphasizing civic engagement."", ""Chain/Owner"": ""Independent nonprofit (Free Press Fredericksburg Inc.)"", ""Publication Frequency"": ""Weekly (digital + print)""}"
4882,"Free Lance-Star, The",Fredericksburg,VA,https://www.fredericksburg.com/,,,Fredericksburg City,Lee,BLOX Digital,BLOX,Yes,No,Yes,Yes,Yes,Heuristic:Lee+Homepage+RSS+Sitemap,"Homepage contains e-edition style link(s): /article_77414258-2f04-5219-83d6-2e1ca39f370e.html, /eedition/, /eedition/special-section/ | Homepage contains article-style link(s): https://subscriberservicesdsi.lee.net/subscriberservices/Content/PaymentPagePromo.aspx?Domain=fredericksburg.com#tracking-source=holiday_banner_2025, /news/, /news/local/ | Homepage contains article-style content | RSS present but contains no entries | Chain heuristic: Lee, not PDF-only | Chain heuristic: Lee, default Paywall=Yes | Homepage contains public notice keywords | RSS feed contains notice keywords | Viewport meta tag present | Detected chain indicators (Lee): lee enterprises | Detected platform indicators (BLOX Digital): tncms, bloximages, townnews, bloxcms | Detected vendor indicators (BLOX): tncms, bloximages, townnews, bloxcms",2025-12-11T19:22:36.000901,"{""Notes"": ""Flagship regional daily acquired by Lee in 2015 from Sandton Capital."", ""Chain/Owner"": ""Lee Enterprises"", ""Publication Frequency"": ""Daily""}"
4883,"Gazette-Virginian, The",South Boston,VA,http://www.yourgv.com/,,,Halifax,Independent,BLOX Digital,BLOX,Yes,No,Yes,Yes,Yes,Homepage+RSS+Sitemap,"Homepage contains e-edition style link(s): /eedition, /eedition/, /eedition/the-gazette-virginian/edition_7c601ee9-d2d2-5834-96ab-4259444e8366.html | Homepage contains article-style link(s): /news/, /news/court/, /news/crime/ | Homepage contains article-style content | RSS present but contains no entries | Homepage contains paywall keywords | RSS feed contains paywall hints | Homepage contains public notice keywords | RSS feed contains notice keywords | Viewport meta tag present | Detected platform indicators (BLOX Digital): tncms, bloximages, townnews, bloxcms | Detected vendor indicators (BLOX): tncms, bloximages, townnews, bloxcms | Homepage snapshot truncated to 500,000 characters",2025-12-11T19:23:17.842772,"{""Notes"": ""Owned by Boone; sister paper to *The Enterprise* in South Boston."", ""Chain/Owner"": ""Boone Newspapers Inc."", ""Publication Frequency"": ""Triweekly""}"
4884,"Gazette, The",Galax,VA,https://www.galaxgazette.com/,,,Carroll,Independent,BLOX Digital,BLOX,Yes,No,Yes,Yes,Yes,Homepage+RSS,"Homepage contains e-edition style link(s): /galax_gazette/eedition/, /galax_gazette/eedition/the-galax-gazette/edition_e297c3c8-e29c-5e28-9687-94df1357ef2d.html | Homepage contains article-style link(s): https://twitter.com/galaxnews, /galax_gazette/news/, /galax_gazette/news/business/ | Homepage contains article-style content | RSS present but contains no entries | Homepage contains paywall keywords | RSS feed contains paywall hints | Homepage contains public notice keywords | RSS feed contains notice keywords | Viewport meta tag present | Detected platform indicators (BLOX Digital): tncms, bloximages, townnews, bloxcms | Detected vendor indicators (BLOX): tncms, bloximages, townnews, bloxcms",2025-12-11T19:23:11.177639,"{""Notes"": ""Part of APG’s Southwest Virginia cluster (with *The Declaration* and *The Carroll News*)."", ""Chain/Owner"": ""Adams Publishing Group (APG Media of Southern VA)"", ""Publication Frequency"": ""Weekly""}"
4885,Gloucester Main Street,Gloucester,VA,https://gloucestermainstreet.com/,,,Gloucester,Independent,SquareSpace,SquareSpace,Yes,No,Yes,No,Yes,Homepage+Sitemap,"Found 1 PDF links on homepage | Homepage contains article-style link(s): /businesses-on-main, /news, https://www.gloucestermainstreet.com/businesses-on-main | Homepage contains article-style content | Homepage contains paywall keywords | Sitemap contains subscription-related URLs | No notices found | Viewport meta tag present | Detected platform indicators (SquareSpace): squarespace, squarespace-cdn | Detected vendor indicators (SquareSpace): squarespace, squarespace-cdn",2025-12-11T19:23:22.998633,"{""Notes"": ""Local business and community association publication not a newspaper of record."", ""Chain/Owner"": ""Independent (Gloucester Main Street Association)"", ""Publication Frequency"": ""Monthly (community newsletter)""}"
